content,score,date,brand,가격,세정력/거품,향기,트러블/진정,배송/서비스/고객대응,탈모 효과 및 쿨링감,머릿결*
하나 사서 쓰는도중이 남동생이 가져가서 다시 하나 더 사서 지금 바닥 거의보여서 다시 2개 재구매 했습니다.  32주 임산부이구요. 임산부가 써도 무방한 성분과 무엇보다도 긴머리인데 머리가 진짜로 많이 안빠져요. 최소한의 머리 빠짐정도 이고 .. 남편은 두피가 예민해서 좀만 스트레스 받거나 하면 지루성 두피염이 심해져요.. 이번에 선물로 바이 샴푸를 선물 받았었는데 써보고는 세정력이 안좋다고.. 지금 머리를 감고나왔는데 거품이 계속 두피에 있는 기분이라고 찝찝하다고 하더라구요. 바로 다시 반코르 샴푸로 감고나왔어여.. 반코르 샴푸는 진짜 세정력이 아주 뽀드득 거리고 그렇다고해서 그 뽀드득이 건조함을 가지고있진않아요. 절대 건조하지않은 개운함입니다. 좋은건 같이써요.. 저는 긴머리라서 4번 정도 펌핑하는데 남편은 1번반? 정도 펌핑한데요. 남자분들은 한번만 펌핑해도 거품 풍성하게 감을수있어요. 진짜 거품도 잘나고 세정력도 좋은 샴푸.. 하나 써보고 아니면 또 유목민 되야지 했는데 샴푸 유목민은 이제 끝난거같네요.. 가격대 때문에 고민이신분들 믿고 그냥 써보세요.. 두피랑 머릿결때문에 스트레스받고 병원다니는 돈 아끼세요... 그리고 향기때문에 망설이시는분들.. 퍼퓸 이제 그만쓰세요 머리빠지는 지름길입니다.. 기름지고  완전 무향은 아닌데 그렇다고 엄청 향이 나는편도 아닙니다... 저는 머리끝만 머리 말리기전에 에센스 좀 바르고있어용~~ 개인적으로 샴푸 용기 투명으로 바꿔주셨으면 .. 얼마남았는지 들어봐야지 알수있어서..!! 그 외엔 진짜 효모샴푸 너무 추천추천 입니당,5,22.01.27.,반코르,0.0,,,,,1.0,1.0
탈모가 심했는데 지금은 괜찮아요 세정력도 너무 좋고 머릿결도 부드러워요 향도 순해요,5,22.03.26.,반코르,,1.0,1.0,,,1.0,1.0
아기랑 같이 쓰는데 머릿결이 좋아졌어요~,5,22.04.12.,반코르,,,,,,,1.0
세번째 쓰긴해요. 남편이 비듬이 많아져서 쓰는데 좋다고 하네요,5,22.04.02.,반코르,,,,1.0,,,
비듬 없어지고 지루성 두피염 좋아짐 좋다는 샴푸 다 써봤는데 진짜 강추,5,22.03.29.,반코르,,,,1.0,,,
제품이 좀 새서 왔는데 펌프는 멀쩡하길래 그냥 써요 용기는 진짜 심플해서 맘에 들어요 향기도 좋아요 감고나면 잘 감겼다는 느낌이 있어요 볼륨도 잘 살고요~ 두피비듬 이랑 탈모 걱정에 구입했는데 효과 꼭 있음 좋겠어요,5,22.03.22.,반코르,,,1.0,,,,1.0
지루성 피부염 아토피 여드름 다 앓고있는 성인 여자 입니다. 어렸을 땐 피부 좋다고 부러움을 한몸에 샀던 제가 2년 전부터 피부가 확 뒤집어졌다라구요 그러면서 생긴 두피 지루성피부염 때문에 이 제품을 구입하게 되었습니다. 이번에 처음 구입한 건 아니고요 맥크리 샴푸법이 지루성 두피염에 그리 좋다길래 작년에 반신반의하며 사서 한두달 해보았습니다. 근데 웬걸 진짜 개좋아졌습니다 그냥 안간지럽고 상처도 다 사라졌습니다 광고 아니고 로 사라졌습니다 올해도 1월부터 슬슬 두피가 근지럽다는 느낌이 들길래 지루성두피염 재발하기 전에 사서 샴푸질 중 입니다  역시나 간지러움증이 사라졌습니다.  원래 후기같은거 귀찮고 나만 잘 쓰면 되지 하고 모르는 네티즌들에게 정보 공유를 적극적으로 하는 편은 아닌데 정말 좋습니다.. 일단 전 정말 좋아서 또 샀습니다  저처럼 성인되서 피부 뒤집히고 두피 예민한 분이랑 다운펌 많이 해서 두피 간지러워진 분들 추천합니다 머리 근지럽지가 않습니다,5,22.02.26.,반코르,,,,1.0,,,
샴푸 잘못사용하면 두피에 뾰루지가 생기는데 이건 없어서 좋아요,5,22.04.20.,반코르,,,,1.0,,,
두번째 구매해서 쓰네요. 세정력도 좋고 머릿결도 한층 더 좋아진거 가탕요.,5,22.04.11.,반코르,,1.0,,,,,1.0
뾰루지도 안나고 머리빠짐도 덜해요,5,22.04.25.,반코르,,,,1.0,,1.0,
일반샴푸쓰면 머리기름에 비듬까지 엉망이되는데 이샴푸는 뽀송하게 하루를 마무리할수있어 좋네요,5,22.03.15.,반코르,,1.0,,1.0,,,
비듬도 완화되고 머리카락도 덜빠지는거 같아요 아주 만족합니다,5,22.04.06.,반코르,,,,1.0,,1.0,
지성이라 두피때문에 고민 많이 했는데 맥주효모샴푸 효과가 좋네요~ 머릿결도 좋아진 것 같아요. 잘 쓰고 있습니다,5,22.03.22.,반코르,,,,1.0,,,1.0
탈모샴푸는 단기간에 알 수 없어서 더 써봐야겠지만 일단 타사 탈모샴푸에 비해 감으면서도 머릿결이 부드럽고 눈시림도 없었어요! 잔머리가 많이 나오는데 이 샴푸 덕분인진 모르겠으나 흡족하네요! 다만 누르는 펌프가 좀 더 넓었으면 좋겠어요~,5,22.02.22.,반코르,,,,,,,1.0
남편이 비듬 때문에 안 써 본 샴푸가 없어요. 비싼 샴푸도 많이 써봤지만 효과가 없었어요. 그러다 요 샴푸 소개 받아서 쓰게 됐는데 정말 탁월한 선택이었어요. 부모님 댁 샴푸도 이걸로 싹 다 바꿨어요. 조금만 써도 거품이 엄청 잘 나요,5,22.02.14.,반코르,,1.0,,1.0,,,
일단 다른 탈모샴푸보다 기름지는 느낌이 없어서 좋고 샴푸 잘못쓰면 두피 뾰루지 생기는데 그런거 없어서 좋네요,5,22.02.17.,반코르,,1.0,,1.0,,,
역시 반코르네요. 입소문이 날만합니다.순한데 세정력도 좋고 머릿결도 부드러워요.좋아요.,5,22.03.20.,반코르,,1.0,,,,,1.0
폼클렌저 샴푸 둘 다 두번째 구매입니다 작년 여름에 아하성분 클렌징젤 쓰다가 유분감도 너무 안잡히고 오돌토돌한 좁쌀 여드름도 막 올라와선 안없어지길래 입소문 난 이 제품으로 갈아타본건데 짱좋네요 건성분들 제외하곤 크게 안맞는거 없이 잘 사용될거 같아요 샴푸도 머리카락이 튼튼해진다해서 구매했다가 사용감도 산뜻하고 두피 뾰루지 같은것도 덜나서 재구매합니다 꾸준히 사용하니 머리카락이 전보다 덜빠지는거 같아요 짱좋!! 단종되지 않고 쭉 구매할수 있었음 좋겠어요,5,22.01.26.,반코르,,,,1.0,,1.0,
내 나이39세 30년 이상을 지루성두피염과 싸웠다 머리를 감고 5시간정도 지나면 개기름이 끼기 시작한다 6시간이상 시간이 지나면 두피가 간지러워 벅벅 긁어댔다 어느날은 너무 쎄게 긁어 상처가 여러군데 나서 연고를 바른적도 있었다 자다가도 머리가 간지러워 숙면하지 못해서 만성피로를 달고 살았다 하루에 머리를 3~4번 감으니 두피가 건조해져서 각질과 비듬이 생기는 악순환을 겪어야 했다 그러다 어느날 우연히 이 녀석을 만났다 반코르맥주효모삼푸 난 이제 행복하다 이 녀석을 만난 후 날 괴롭히던 두피와의 트러블과 이별했다 진짜 이제서야 살 것 같다 난 이 녀석과 평생을 하기로 다짐했다 나의 삶을 바꿔준 반코르야 영원하자,5,22.02.27.,반코르,,,,1.0,,,
제 두피가 예민해서 그런지 비듬이 생기네요,5,22.03.30.,반코르,,,,0.0,,,
탈모가 좋아지길.. 거품 되게 잘남 거품이 쫀쫀함 샴푸후 뽀드득거리진 않고 적당히 부드러움 머릿결도 부드러워진듯 근데 뾰루지 몇개남 꾸준히써보겠음,5,22.02.23.,반코르,,1.0,,0.0,,,1.0
효과가 좋은거 같아요 뾰루지도 덜나고,5,22.03.19.,반코르,,,,1.0,,1.0,
거품도 잘나고 세정력도 좋습니다. 지루성 두피라 짧은 머린데도 비듬이 잘생기는데 확실히 효과가 있는것 같습니다.,5,22.02.20.,반코르,,1.0,,1.0,,,
다쓰면 재주문할꺼에요 . 로션이랑 샴푸 샀는데 온가족이 쓰고 비듬 없어졌어요 그러니까 머리결도 다시 살아남.. 너무 좋아요. 카카오톡선물하기 입점좀 ...,5,22.02.08.,반코르,,,,1.0,,,1.0
순한 것 같고 비듬도 줄은 거 같아요,5,22.03.27.,반코르,,,,1.0,,,
뾰루지 나는 것도 없어지고 머리에 기름지는게 다른 샴푸 사용할 때보다 덜해요,5,22.02.25.,반코르,,1.0,,1.0,,,
처음 사용해 봤는데 일단 향이 은은해서 좋구 머릿결이 부드러워지는것 같아서 좋네요,5,22.03.16.,반코르,,,1.0,,,,1.0
물건 받고 바로 사용해봤는데 아주 만족스럽니다. 자극적인 부분은 전혀 없고 거품도 잘 나고 무엇보다 향도 은은한게 좋네요. 현재 반코르 모이스트 시리즈 바하겔 제품을 사용중인데 성인여드름 때문에 고생하던 부분도 어느 정도 좋아져서 믿고 샴푸도 구매했네요~ 좋은 효과 있기를 기대합니다. 많이 파세요,5,22.02.10.,반코르,,1.0,1.0,1.0,,,
머리카락이 엄청 얇고 힘이 없는데다 숱까지 없어보여서 할 수 있는 스타일이 정말 한정적이라 너무 항상 스트레스였는데 이 샴푸 쓰고 나서 머릿결도 달라졌고 탈모효과도 전 정말 잘 본거같아요 머리숱도 많아졌어요. 겨울땐 머리가 더 달라붙고 더 숱이 휑해보여서 스트레스였는데 이제 이 샴푸만 살꺼에요. 저희 엄마에게도 같은 샴푸를 선물해드럈는데 너무너무 만족해해요. 드라이를 하지않아도 달라붙지 않아서 좋데요. 단골이 되겠습니다!,5,22.01.31.,반코르,,,,,,1.0,1.0
머리에 기름기가 많은데 다음날에도 뽀송하고 머릿결이 차분해 졌어요,5,22.02.18.,반코르,,1.0,,,,,1.0
빠른 배송 좋아요 무엇보다 비듬 제거가 좋아요,5,22.02.13.,반코르,,,,1.0,1.0,,
다른 탈모샴푸 제품들은 머리를 감고 나면 뻣뻣해는데 반코르는 머릿결이 린스까지 한 것처럼 부드러원서 깜짝 놀랐네요 너무 좋아요~~굿~!!!,5,22.02.21.,반코르,,,,,,,1.0
써보고 다시 구입하였다 나를 믿고 써라 지루성두피에 좋다 내두피 기름지고 지루성 여드름 종종 놨는데 이 샴푸쓰고 좋아졌다,5,22.02.28.,반코르,,,,1.0,,,
받자마자 사용해 봤는데 향도 너무 좋고 머릿결도 좀 부드러워진 건 확실히 느꼈어요 그렇지만 한 번 사용해보고 두피세정력이나 탈모케어는 알 수 없네요,5,22.02.10.,반코르,,,1.0,,,,1.0
두피에 뾰루지일어나는 사람들 강추합니다.,5,22.02.22.,반코르,,,,1.0,,,
이 샴푸를 사용한 이후로 머릿결이 완전히 달라졌어요 !! 저는 앞으로도 계속 이걸 사용하려구요 !!!,5,22.01.29.,반코르,,,,,,,1.0
너무좋아요 머리 빠지는것도 덜하고 비듬케어도 되네요 뭔가 자극적이지 않으면서 시원하고 깨끗하게 닦이는 느낌이라 대만족입니다,5,22.01.17.,반코르,,,,1.0,,1.0,
지루성 두피염으로 가렵고 머릿결도 얇아져서 스트레스 였는데 이거 광고보고 혹시나하는마음에 샀는데 머리가려움이 거진 사라졌어요  빨리사세요,5,22.02.07.,반코르,,,,1.0,,,
한달동안 아주 잘쓰고있어용! 두피도 자극이 안가서 뾰루지같은게 많이 가라앉았어요! 꾸준히 쓰면 아주좋은효과가 나올거같아요!,5,22.01.13.,반코르,,,,1.0,,,
저는 지성두피에 머리카락이 아주 얇고 가는 모발을 가지고 있습니다. 그덕에 머리만 감아도 피부가 자극되어서 울긋불긋해집니다. 두피에 좋다는 샴푸는 여러가지로 정착했다가 바꿨다가 하는데 최근에 반코르 제품이 좋다는 이야기를 들어서 호기심반 기대반으로 주문했어요. 한달동안 써봐야 더 자세히 알겠지만 1주일정도 사용해본 후기를 꼼꼼하게 남겨봅니다. 반코르 샴푸 구매하시는데 도움이 되길 바래요 !   1. 향  맥주 효모 샴푸라는 이름답게 처음 펌핑했을때는 잘 모르다가 본격적으로 샴푸를 하게 되면 맥주향이 확 풍깁니다. 하지만 샴푸 후 트리트먼트와 에센스를 하고 나면 냄새가 많이 옅어져 부담스럽지 않지만 예민하신 분들은 조금 진하게 느끼실수도 있어요.  2. 제형  성분 착한 두피샴푸지만 줄줄 흐르는 물형태가 아니고 꽤 단단한 제형이라 거품망없이도 쉽게 거품내기 좋아요. 저는 거품으로만 샴푸하려고 거품망을 쓰는데 어깨정도 길이에 두번 펌핑하면 딱 적당해서 좋습니다.  3. 거품  거품은 쫀쫀하고 빨리 꺼지지 않는 거품이라 긴머리부터 짧은머리까지 모두 만족하실것 같네요. 저도 어깨정도 길이인데 거품은 부족하지 않았고 샴푸 하는 내내 풍성했습니다.  4. 세정력  착한 성분답게 샤워기로 슥슥 헹궈내니 빨리 사라지고 거품도 화장실 바닥에 오래남지 않았어요. 두피샴푸다보니 머릿결이 조금 뻣뻣하다~싶었지만 그래도 두피샴푸인걸 감안하면 만족스러웠습니다. 완전히 헹궈내는데도 시간이 그리 오래 걸리지 않아 좋아요.  5. 패키지  저는 튜브형보다 펌프형 샴푸를 더 선호하는 편이라 패키지는 마음에 들었고 500ml의 용량이지만 얇고 한손에 딱 잡히는 그립감이 좋았어요. 화장실에서 가장 많이 쓰는게 샴푸인데 크기도 무게도 적당해서 편리합니다.,5,21.09.27.,반코르,,1.0,0.0,,,,0.0
탈모가 조금 진행되어 쓰고 있는데  맘에들어요. 감고나면 두피 시원하네요 비듬도 사라지고 머리카락 빠짐은 아직 잘모르게넹요,5,22.01.09.,반코르,,,,1.0,,,
반코르 샴푸 탈모 때문에 주문했는데 머리가 조금 덜 빠지는 것 같긴 해요 좀 더 써 봐야 알 것 같은? 무엇보다 머릿결이 부드러워진 건  확실합니다,5,22.02.01.,반코르,,,,,,,1.0
출산 후 머리가 우수수 빠져서 찾아보던 중 반코르 맥주효모 샴푸를 알게 되어 주문했어요! 탈모에 효과가있는지는 계속 써 봐야 알 것 같고 일단 감고 나면 머릿결이 부드러워지는 건 바로 느껴지네요 같이 샴푸 쓰는 남편도 반코르 샴푸가 마음에 든대요!,5,22.01.18.,반코르,,,,,,,1.0
진짜 최고!! 조금만 써도 거품 풍성해요 비듬있던 남편 비듬 싹 사라짐,5,22.01.15.,반코르,,1.0,,1.0,,,
향은 처음에 비누?향처럼나는감고나면 무향이에요. 가려움과 비듬이 심해서 여러가지 샴푸 다써보다가 맥주효모샴푸가 좋다고해서 마지막으로 믿고 사봤는데 이건 진짜네요만족하고 추천합니다,5,22.01.21.,반코르,,,,1.0,,,
샴푸 사용한 후 머릿결입니다. 아직은 두 번 사용한 거라 좋은지 잘 모르겠지만 좋은 효과 기대해 봅니다!,5,22.01.10.,반코르,,,,,,,
40대가 되어서인지 아니면 건조함이 극에 달한건지. 올해 두피가 자꾸 가렵고 머리떡지고 하얗게 꼭 비듬처럼 자꾸 일어나서 올 한해 5번째로 샴푸를 바꾼것같아요. 물론 올해 부쩍 머리카락도 감을때마다 한웅큼씩 빠졌지요. 다 나름 검색해보고 두피와 탈모에 좋다하여 샀던 샴푸들도 큰 효과를 못봤어요. 이것도 혹시나 하는 마음에 사본건데 딱 일주일 사용해보니 아직 탈모효과는 넘 이른것같고. 일단 두피 가려움과 비듬처럼 일어나던 하얀 각질들이 일주일 써보니 70프로 가량 호전된듯요. 머리감고나면 자극없이 개운하고 기름이 덜져서 현재까진 매우 만족이요!!,5,21.12.20.,반코르,,1.0,,1.0,,,
샴푸향도 좋고 머릿결이 좋아지는 느낌이에요!,5,22.01.14.,반코르,,,1.0,,,,1.0
거품도 풍성하고 머릿결도 개선되엇어요 탈모는 스트레스안받으니까 자연스레 낫는거같아요,5,22.01.27.,반코르,,1.0,,,,,1.0
시원하고 향도 좋네요 워낙 유명해서 구매해봤는데 남편이랑 저랑 며칠 써 본 결과로는 만족입니다 세정력도 조은 것 같고 남편은 탈모고민 저는 비듬고민인데 둘다 만족시켜주는 것 같아요 계속 꾸준히 써보려고 합니다~,5,21.12.17.,반코르,,1.0,1.0,1.0,,1.0,
