content,score,date,option
원래 쓰던거라 주문했는데 증정용 샴푸가 큰 걸로 같이와서 좋았습니다,5,21.07.27.,
아직 써보기전인데 리뷰가 좋아서 미리 쟁겨놨어요 ㅎ 효과가 좋기를~~,5,23.08.22.,
머리 감고나서 머리볼륨이 살아서 좋아요손글씨 편지 귀엽네요  젤리 잘먹을게요!빠른 배송 감사해요,5,21.01.01.,
항상 쓰던 힘없는 모발용에 지성 두피용 같이 써볼려고 구매했습니다,5,23.05.05.,
우리집 남자들이 탈모로 고민하고 있어서 검색하다 좀 비싼감은 있지만 좋을거라 믿고 잘 쓰고있어요,5,22.11.13.,용량선택: 400ml
포장 꼼꼼하게 잘 되어서 왔어요. 좋아하는 샴푸 입니다. 잘 쓸게요.,5,22.01.04.,
계속사용하는 제품이라 또 주문했어요. 포장도 잘되어 도착했네요.,5,23.05.31.,
지성두피인데 세정력하나는 끝내줍니다 머리도 덜빠지는거같고요,5,23.05.11.,
처음 써보는데 사용하는 건 괜찮구요 효과는 앞으로 봐야겠죠...ㅎ,5,22.04.15.,
샘플 써보고 너무 좋아서 주문했어요. 본품도 좋았으면 좋겠네요~,5,22.10.05.,용량: 400ml
매번꾸준히쓰는샴푸에요^^두피가시원하고ㆍ떡진머리를잡아줘요,5,23.05.26.,
아빠가 꾸준히 쓰시는 샴푸인데 저렴한 가격에 잘샀어요 좋아용,5,22.08.25.,용량선택: 240ml 2+1 행사상품
지루성두피염에 저는 이것만씁니다 배송빠르고 저렴해서좋아요,5,22.07.26.,용량선택: 400ml
여기가 제일 싸네요..제품은 유분을 잘 잡아줘서 계속 쓰던 상품,5,22.09.27.,
더사놓울걸 아쉬워요 ㅜㅜ 쇼핑백도 이쁘고 영조 아주 많아요~,5,22.11.05.,용량선택: 240ml 2개+1개 추가증정
확실히 시간이 지나도 머리속이 깨끗하네요비싸지만 만족해요,5,21.05.21.,
제가 심한 지성인데 저녁 늦게까지 기름지지 않아서넘 조아요,5,22.03.09.,
원래 사용하던 제품이에요~ 지성두피고 덜 기름지는거같아요~,5,22.06.14.,
몇 년째 쭉 쓰고 있는 제품입니다. 지성 두피에는 정말 이만한 샴푸가 없는 것 같아요! 잘 쓰겠습니다,5,23.04.24.,
아들이 아주 좋다고 사용 하네요지성두피어 괜찮은것 같아요,5,22.10.06.,용량: 400ml
지성두피에 진심인듯 합니다..^^포장도 넘넘 예쁘게 왔네요..,5,23.01.25.,옵션: 지성두피용 샴푸 400ml+240ml 2개
만족하면서 사용중이에요. 두피에 자극이 없어서 좋ㄴ네요.,5,22.01.12.,
느낌이 깔끔하고 머리 빠짐도 좀 줄어드느것같아서 좋아요,5,22.07.16.,용량선택: 400ml
항상 쓰는 샴푸인데 떨어져서 구매했어요~잘 쓰겠습니다^^,5,21.05.30.,
계속사용하는제품이라  동생추천해주니까너무좋아하네요,5,23.01.01.,
배송 빠르고 좋아요 남편 머리가.많이 빠져서 주문했어요,5,21.11.30.,
탈모걱덩으로 쓰는데요...가격이 비싸지만 믿고 구매해요,5,20.12.17.,
배송 빠르고 가격도 좋아요. 네이버 쇼핑은 주구매처가 아니어서..구매확인이 늦었습니다.,5,22.07.29.,용량선택: 400ml
배송도 빠르고 저렴하게 구매할 수 있어서 좋았습니다.,5,23.05.19.,
항상 쓰는 제품입니다. 떨어져서 넉넉하게 구매했네요.,5,22.12.12.,선택: 400ml 1개
늘 사용하는 제품인데 가격이 저렴해서 잘구매했어요.,5,22.10.12.,용량선택: 240ml 1+1 행사상품
피지때문에 이 샴푸로 바꾼지 오래됐어요. 만족합니다,5,23.08.03.,닥터그루트 지성 두피용 샴푸 400ml: -포켓몬 디자인 상품 출고에 동의합니다.
뭔가 개운한거 같아요 더 써보고 한달후에 다시올게요,5,21.12.15.,
지난번 처음 사용해보고 나름 괜찮아서 재구매했어요.,5,21.07.22.,
"한번 사용하는데, 괜찮아요..더 써보고 후기 올릴께요",5,22.09.13.,용량선택: 400ml
병원에 계신 엄마 사용중입니다. 아쥬 만족해 하셔요.,5,23.08.23.,
머리가 기름기가 많아 사용하고 있어요.. 만족합니다.,5,22.04.22.,
빠른배송 감사드리고 지성두피라 사용하고 있습니다.,5,23.04.04.,
좋은지는 모르겠지만 꾸준히 쓰고있어서 구매합니다,5,22.03.23.,
잘 애용하고 있어요! 샴푸 후 시원한 느낌이 좋아요!,5,22.04.01.,
캐릭터보고 아이들이 자기꺼인줄아네요 ㅋㅋ좋아요,5,23.03.28.,
"제 두피, 머리카락과 궁합이 아주 잘맞네요! 좋아요",5,22.06.30.,
꾸준히 사용중이고 꼼꼼히 포장되어 잘 받았습니다,5,22.02.18.,
이거쓰고 두피문제가많이가라앉았어요 너무좋아요,5,22.02.06.,
지성모발이면서 탈모증상이 있어 여러제품을 사용해본결과 이제품이 가장 좋으네요.,5,23.08.29.,
부분적지루두피염에 이것저것쓰다 이샴푸이후로 없어져서 쭉 이것만씁니다 좋아요,5,22.08.27.,용량선택: 400ml
거의 일년을 쓰고있는데 세정력좋고 탈모효과도 있는것 같아요.모발도 조금 두꺼워지는것 같고요.계속 애용할것 같아요.가격은 쬐금비싸도 효과면에선 괜잖아요.,5,21.05.18.,
항상 쓰는 샴푸예요~ 대용량보다 가격대비 좋네요.,5,23.05.02.,옵션: 지성샴푸 400ml+240ml 2개 세트
이것저것 쓰는데 닥터그루트도 최애중 하나입니다,5,22.08.09.,용량선택: 240ml 2+1 행사상품
컨디셔너랑 샴푸랑 같이 사서 쓰는데 조합 괜찮음,5,21.06.25.,
거품도 잘나고 샴푸하고나면 개운한느낌이듭니다,5,21.07.09.,
머리가 지성인아들을 위해  샀는데  너무좋아네요,5,23.04.16.,
상품 잘 받았습니다 두번째 구매하는데 잘 쓸께요,5,22.06.30.,용량선택: 240ml 2+1 행사상품
신랑이 이것만 써요.지성두피에는 좋은거 같아요~,5,22.04.08.,
사용하던 제품이라 믿고 구매했어요. 좋습니다.^^,5,23.06.06.,
계속 사용중이에요배송도 빠르구요잘쓰겠습니다,5,22.01.08.,
좋다고 해서 주문했는데써보니까 나름 괜찮네요!,5,22.09.20.,용량선택: 240ml 2+1 행사상품
평소 두피에 기름기가 많고 머리카락이 잘빠지는데 효과가 좋아 계속 쓰고 있는데 마트보다 저렴해서 좋아요,5,22.09.20.,용량선택: 400ml
역시 닥터그루트 제품! 싸게사서 기분도 좋네요,5,22.12.26.,선택: 240ml+240ml
진짜 이 가격에 이정도 구성이면 최고네요 굿굿,5,22.09.06.,용량선택: 240ml 2+1 행사상품
늘쓰는거 지성두피용샴푸 한번에두개시켯네요,5,22.07.23.,용량선택: 400ml
배송도 빠르고 두피랑 머릿결에 확실히 좋아요,5,22.10.08.,용량선택: 240ml 2+1 행사상품
계속 쓰는 제품이라 구매배송도 빠르고 좋아요,5,22.12.25.,선택: 400ml 1개
배송 빠르고 제품도 좋아요 재구매 하겠습니다,5,22.07.27.,용량선택: 240ml 2+1 행사상품
머리 기름기가 생겨서 사용했는데 만족합니다 탈모에도 효과가 있으면 좋겠습니다,5,23.01.11.,선택: 400ml 1개
배송도 빠르고 좋은 가격에 구매해서 좋아요~~,5,22.12.13.,선택: 400ml 1개
탈모에 좋을 것으로 기대합니다. 잘 써볼께요.,5,22.04.12.,
닥터그루트 써보니 좋아서다른것도 사봤어요,5,22.08.28.,
남편이항상쓰는거에요 ..ㅋㅋ탈모도아니면서,5,22.11.17.,
지성용중에 제일 좋아요 가격은 조금 비싸요,5,23.08.18.,수량선택: 1개
머리도 깨끗하게 닦이고 떡도 안져서 좋아요,5,22.06.23.,용량선택: 400ml
향 좋구요 닥터그루트 샴푸는 기본적으로 더 지성두피에 좋은데 요건 아예 지성 두피용으로 나온거라 더 지성머리에 좋을꺼라 믿고 샀어요,5,23.03.06.,
지인분이 주셔서 써보고 좋아서 구입했어요,5,22.08.16.,용량선택: 400ml
"남편 위해서 구매, 멤버쉽데이에 20프로 할인받아서 좋음. 다들 좋다고 해서 기대됨.",5,22.07.28.,
세정력이 좋은거 같아요. 배송도 빨랐어요.,5,23.04.14.,
머리카락이 덜빠져서 꾸준히 사용중이에요,5,21.08.13.,
써보니 거품도잘나고 기름기도 없어졌어요,5,23.02.20.,
꾸준히 사용해보려고 해요 효과있길바래요,5,22.10.02.,용량선택: 240ml 2+1 행사상품
아빠 사드렸는데 개운하다고 좋아하시네요,5,23.08.30.,옵션: 지성샴푸400ml
늘사용하던거  쟁여놓으니  맘이 편하네요,5,22.12.11.,
탈모가 많이 치료된거 같아 또 구입했어요,5,23.06.01.,
배송은 느렸어요 항상 쓰던 샴프라 좋아요,5,23.04.04.,
늘사용하는거지성인데 기름이 훨씬덜꺼요,5,23.05.30.,
이거만 쓰는데 저렴하게 사서 만족해요 ㅎ,5,21.06.01.,
덜 자극적이고 감고 나면 상쾌하고 좋아요,5,22.08.09.,용량선택: 240ml 2+1 행사상품
효과를 기대하며 꾸준히 사용하고 있어요,5,23.01.28.,선택: 400ml 1개
좋아요  써보고 좋으면 다시구매할거예요,5,22.04.04.,
거품 오방집니다 더불어 머릿결도 좋아짐,5,22.02.23.,
사용감이 좋아서 닥터그루트 구매했어요!,5,23.03.27.,
가격도배송도물건도모두 마음에 듭니다!!,5,21.12.13.,닥터그루트: 더마솔루션 지성두피용 샴푸 400ml x 3개
거품풍성하고 두피가 시원한 느낌이에요,5,23.04.03.,
향도 괜찮고 머리결이 좋아지는거같아요,5,21.09.05.,
처음 써보는거라..기대만땅하고 있어요..,5,22.11.25.,
냄새도 좋고 탈모예방도 되는 것 같네요~,5,22.12.03.,
계속 쓰던거라~잘 쓸께요 많이 파세요~^^,5,22.10.22.,
머리가 축 처지는 느낌이 있지만 조아여,5,21.12.14.,
남편이 이것만 써요~ 지성두피에 좋아요,5,22.08.04.,용량선택: 240ml 2+1 행사상품
저렴하게 잘 샀어요. 유통기한 넉넉행ㆍ,5,22.07.20.,용량선택: 240ml 2+1 행사상품
배송  하루만에 와서 좋네요포장상태 굿,5,22.12.01.,선택: 240ml+240ml
항상 쓰던거 저렴하게 구입해서 좋네요,5,21.08.11.,
온라인으로 실용성있게 사니까 좋네요.,5,22.12.06.,닥터그루트: 더마솔루션 지성두피용 샴푸 400ml x 3개
처음 써보는 제품이지만 잘산것 같아요,5,23.05.15.,
계속 쓰고 있는데 두피에 좋은거같아요,5,22.11.12.,
항상 사용하는 제품이고 아주 좋습ㄴ다,5,22.10.20.,용량선택: 400ml or 240ml 2개 랜덤발송
첫 구매 합니다기대하고 사용 해볼게요,5,22.07.30.,용량선택: 240ml 2+1 행사상품
배송도 빠르고 기름지지 않아서 좋아요,5,23.08.02.,닥터그루트 지성 두피용 샴푸 400ml: -포켓몬 디자인 상품 출고에 동의합니다.
"향이 그윽하니 젛고, 거품도 잘 나네요.",5,23.01.29.,
항상 쓰던제품 저렴하게 사서 좋아요^^,5,22.12.14.,선택: 400ml 1개
빠른배송과 저렴한 가격에 만족합니다,5,21.05.28.,
이것만 사용하는데 지성두피에 좋아요,5,22.10.16.,
무난해서 꾸준히 사용해보려고 합니다,5,22.10.15.,용량선택: 240ml 2+1 행사상품
지루성 피부염으로 고생하는 오빠때문에 구매한제품인제 재구매 요청하는것이 아주 좋은가봐요.,5,21.07.16.,
삼푸 처음 써보는데 괜잖은것 같네요.,5,22.12.01.,
머리카락이 덜 빠지는 것 같고 좋아요,5,22.09.26.,용량선택: 240ml 2+1 행사상품
매번쓰던제품 저렴하게 구매했습니다,5,22.11.14.,용량선택: 240ml 2개+1개 추가증정
배송빨라요. 늘 사용하는 제품이예요.,5,22.10.09.,용량선택: 400ml
좋아요 잘쓰고 있고 가려움증 없어요,5,22.10.16.,용량선택: 240ml 2+1 행사상품
생각보다 좀 기름져요 순한것같아요,5,22.01.14.,
벌써 재구매입니다그만큼 만족해요~,5,22.10.19.,용량: 400ml
샴푸는 요것만 쓰네요ㅎ 넘 좋아요^^,5,22.03.28.,닥터그루트: 더마솔루션 지성두피용 샴푸 400ml x 3개
포장 꼼꼼히 잘 왔습니다.잘 쓸게요.,5,21.09.03.,
늘쓰던거에요 가격저렴해서 좋네용,5,22.10.05.,용량: 400ml
외국인친구 선물사줬는데 좋아해요,5,23.02.18.,선택: 400ml 1개
탈모가 심해 추천받아 구매했어요..,5,22.03.31.,
아주좋습니다 두피가 깨끗해지네요,5,22.09.18.,용량선택: 240ml 2+1 행사상품
비듬이 사라져서 좋네요 잘 쓸게요,5,22.12.21.,
닥터그루트처음써봤는데만족해요~,5,22.12.05.,
냄새좋고배송빠르고 기름기덜해요,5,21.11.30.,
배송빠르고 늘 쓰던거라 좋습니다,5,22.07.09.,
"배송 빠르고, 늘 쓰는 제품입니다.",5,22.07.17.,용량선택: 400ml
신랑이 항상 사용하는 샴푸입니다,5,22.06.15.,용량선택: 400ml
배송 빠르고 유통기한도 넉넉해요,5,22.04.17.,
뭐항상쓰던거라 믿고 싸고 좋아요,5,23.03.20.,
"항상 사용하고 있는데, 좋습니다.",5,23.03.17.,
너무 좋아요…잘 쓰고 있어요,5,22.04.19.,
항상 쓰던 지성 탈모 샴푸에요~~~~,5,22.03.21.,
늘 사용하는거라 또 구매 합니다!,5,22.08.17.,용량선택: 400ml
늘 쓰는제품이라 믿고쓰고있어요,5,22.08.18.,용량선택: 400ml
계속 쓰던 샴푸라서 만족합니다.,5,23.04.07.,
늘 잘 사용하고 있어요 추천이요,5,23.03.12.,
항상 쓰던거라 믿고 삽니다 굿뜨,5,22.11.07.,
잘산거같아요!! 잘 써볼게요☺️,5,23.02.05.,옵션: 지성두피용샴푸400ml+샴푸240ml2개
처음 구매인데 매우 만족합니다.,5,22.07.17.,용량선택: 400ml
"배송 빠르고 좋아요, 만족합니다",5,21.06.18.,
처음 써보는데 괜찮은거 같아요,5,21.06.27.,
아직 안써봤지만 기대가 됩니다,5,23.06.23.,수량선택: 1개
제품은 항상 쓰던거 배송좋아요,5,23.09.07.,닥터그루트 지성 두피용 샴푸 400ml: -포켓몬 디자인 상품 출고에 동의합니다.
사은품까지 있고 잘 쓰겠습니다,5,22.04.13.,
남편이 항상 쓰는 제품이예요~^^,5,21.05.28.,타입별종류: 지성두피용 400ml
배송두 적당허구 샴푸두 좋아요,5,23.01.06.,
항상쓰던 제품 싸게사서 좋아요,5,22.10.06.,용량선택: 400ml
배송도 빠르고 물건도 좋습니다,5,22.11.21.,
좋아요 배송도 빠르고 좋습니다,5,22.12.10.,용량선택: 240ml 2개+1개 추가증정
탈모에 좋다는 샴푸 찾아서 쓰고있는데 제일 괜찮아서 사용하고있습니다. 지성두피이신분들한텐 강추입니다!,5,22.11.07.,
탈모예방에 도움되는거 같아요,5,22.02.20.,
떨어질때마다 구매해요 조아요,5,21.08.04.,
샘플써보고 좋아서 구입했어요,5,23.07.04.,
늘 구매하는 상품인데 좋아요.,5,21.05.22.,
매번사용해요 머리덜빠집니다,5,22.01.10.,
지성두피 데요 머리에기름진거와 두피쿨링 에 좋아요 매번 쓰는 샴푸 에요^^,5,23.08.18.,
지상두피에는 이 샴푸 좋아요,5,22.10.20.,
배송이 빠르고 물건도 좋아요,5,22.04.12.,
늘 쓰던 제품이라 주문합니다,5,22.12.09.,
늘쓰던 것 좋은가격에 구매함,5,23.03.12.,
계속 써요 좋아요 배송빨라요,5,22.12.03.,선택: 400ml 1개
자주 사용하는데 아주 좋아요,5,22.08.16.,
지성두피라  아주 만족합니다,5,22.10.01.,용량선택: 400ml
늘 쓰는거에요 제이루좋아여,5,23.02.04.,옵션: 지성두피용샴푸400ml+샴푸240ml2개
지상두피 샴푸용으로 좋아요,5,23.03.26.,
탈모샴푸 중 최고수준입니다,5,22.08.02.,용량선택: 240ml 1+1 행사상품
탈모샴푸중에 좋은거 같아요,5,23.08.19.,닥터그루트 지성 두피용 샴푸 400ml: -포켓몬 디자인 상품 출고에 동의합니다.
이제 왔어요~~^^ 잘써볼게요^^,5,22.11.26.,
아주 좋아요 잘쓰고있습니다,5,23.01.31.,선택: 400ml 1개
